Label,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,LBP_Mean,LBP_SD,LBP_PCA,Gabor Energy,Contour Area,Perimeter,Circularity,Aspect Ratio,Eccentricity,Solidity,Convexity,Extent,Hu_PCA,Edge Count,Curvature,Num Corners
22,16252.310538057742,1.52587890625e-05,9.388200361665827e-10,1.4686013391250634e-05,-0.02319288004426318,23.897018229166665,1.5720003560620985,-0.10298177083335494,1.123544921875,1815.5,4430.953982234001,0.0011620147422845947,0.0,0.0,0.0363009247688078,0.0363009247688078,907.75,0.0,1695,0.00022568503397000285,6
22,16252.186994750657,1.52587890625e-05,9.388276363961186e-10,1.4679733084112735e-05,-0.023195954076351583,23.896845703125,1.5775402624268868,-0.10315429687508908,1.192529296875,1963.5,4170.361055970192,0.001418709434689055,0.0,0.0,0.03823051236869518,0.03823051236869518,1963.5,0.0,1662,0.0002397873916860084,6
22,16251.92089238845,1.52587890625e-05,9.388435748707817e-10,1.465687992149675e-05,-0.023193037440473296,23.88990234375,1.629431334803114,-0.11009765625007037,1.318935546875,2057.0,4289.941791534424,0.0014045634303320523,0.0,0.0,0.038713077190902334,0.038713077190902334,2057.0,0.0,1693,0.00023310339594195765,6
22,16251.764790026247,1.5258789062499998e-05,9.3885286632412e-10,1.464043690117134e-05,-0.02319395898927603,23.89103515625,1.620125411913084,-0.10896484375005797,1.2825032552083333,2198.5,4589.02713739872,0.0013118829330285447,0.0,0.0,0.04079530904974857,0.04079530904974857,2198.5,0.0,1703,0.00021791111058167502,6
22,16251.795912073489,1.52587890625e-05,9.38850909517427e-10,1.4638387378208935e-05,-0.023193144974525244,23.887789713541668,1.6433073303010828,-0.11221028645839035,1.3196354166666666,2140.0,4473.3042669296265,0.0013438993967705038,0.0,0.0,0.0386267643767373,0.0386267643767373,1070.0,0.0,1711,0.0002235483974101268,6
22,16251.764625984251,1.52587890625e-05,9.388530416063027e-10,1.4639262138342418e-05,-0.023191635292555697,23.885048828125,1.6633316854412699,-0.11495117187487024,1.3156868489583333,2042.5,4623.051523208618,0.0012009210630142197,2.016322140704501,0.8683496536161679,0.03696063262850267,0.03696063262850267,113.47222222222223,0.0,1723,0.0002163073448305314,6
22,16251.53748687664,1.52587890625e-05,9.388666519612194e-10,1.4609430351441674e-05,-0.023188263289016093,23.882291666666667,1.683971684346431,-0.11770833333330552,1.3955208333333333,2285.0,4876.313495159149,0.0012075714361762418,0.0,0.0,0.04087619967621041,0.04087619967621041,2285.0,0.0,1760,0.00020507295131716357,6
22,16251.762657480314,1.52587890625e-05,9.388530860902508e-10,1.4631925068252698e-05,-0.023190511291375827,23.885445963541667,1.6580372912541612,-0.1145540364583281,1.3244368489583334,2239.5,4519.086013555527,0.0013780333108374717,0.0,0.0,0.03979105034514006,0.03979105034514006,2239.5,0.0,1727,0.00022128368369187554,6
22,16251.702027559057,1.5258789062499998e-05,9.388566877639264e-10,1.4623705916924686e-05,-0.023186052533087743,23.886106770833333,1.6560348756693872,-0.11389322916665931,1.327421875,2357.5,4620.683992147446,0.0013875512372820062,0.0,0.0,0.04069180381631297,0.04069180381631297,1178.75,0.0,1757,0.00021641817568555553,6
22,16252.108490813649,1.5258789062499998e-05,9.388321969596969e-10,1.467169107142782e-05,-0.023194928597990258,23.894010416666667,1.5954086336186188,-0.1059895833333961,1.1583463541666668,2103.5,4307.948929429054,0.0014243321856332993,0.0,0.0,0.04214839601659086,0.04214839601659086,2103.5,0.0,1706,0.00023212902854271604,6
22,16251.448595800526,1.52587890625e-05,9.38871925721861e-10,1.4599927356855256e-05,-0.02318162621523992,23.880374348958334,1.6972949497129812,-0.11962565104179367,1.415439453125,2269.0,4921.485068559647,0.0011772047783422054,0.0,0.0,0.03704761982513001,0.03704761982513001,2269.0,0.0,1775,0.0002031907007883428,6
22,16251.63221128609,1.5258789062500003e-05,9.388608247972827e-10,1.4615971679629558e-05,-0.023184076669976794,23.881695963541667,1.6887914390916754,-0.118304036458272,1.3268587239583334,2230.0,4701.637308716774,0.0012676999673722146,0.0,0.0,0.03603894792129611,0.03603894792129611,1115.0,0.0,1755,0.00021269186335279693,6
22,16251.30289698163,1.52587890625e-05,9.388805009301604e-10,1.4581756337103332e-05,-0.02318109695546468,23.877395833333335,1.7217476101041362,-0.12260416666673547,1.4242252604166667,2516.0,4888.1124848127365,0.0013232384691968617,0.0,0.0,0.04001272264631043,0.04001272264631043,419.3333333333333,0.0,1798,0.00020457794355325888,6
22,16251.454501312335,1.5258789062500003e-05,9.388715986010138e-10,1.4602462732259995e-05,-0.023181650845944556,23.876305338541666,1.7242683443811875,-0.12369466145843118,1.3921321614583333,2054.5,5096.923667311668,0.0009938017348179668,0.0,0.0,0.03191357161719247,0.03191357161719247,513.625,0.0,1762,0.00019619677775701162,6
22,16251.428907480316,1.52587890625e-05,9.388732570091516e-10,1.4610076966062564e-05,-0.02318252313333802,23.876025390625,1.723207691880267,-0.12397460937490681,1.4054459635416667,2125.0,4666.892141699791,0.0012260643668302014,1.860076854266201,0.8431922248639158,0.03328295208038029,0.03328295208038029,132.8125,0.0,1746,0.00021427536134052943,6
